BaseTypeID|BaseTypeName|subTypeID|subTypeName|isWeapon|levelReq|classReq|attackRate|cannotDrop|ImplicitNames|ImplicitsMin|ImplicitsMax
10|Wands|10|Dragonhorn Wand|True|77|None|1.02|False|ADDED,Spell,Damage;INCREASED,None,CastSpeed;ADDED,Spell,ManaCost|54;0.06;-3|60;0.12;-3
13|2H Maces|0|Great Mace|True|0|None|0.9|False|ADDED,Melee,Damage|24|24
13|2H Maces|1|Spiked Great Club|True|7|None|0.9|False|ADDED,Melee,Damage;ADDED,Melee,AilmentChance|29;0.19|29;0.39
13|2H Maces|2|Maul|True|19|None|0.9|False|ADDED,Melee,Damage;ADDED,Melee,IncreasedStunChance|38;0.2|38;0.6
13|2H Maces|3|Spiked Maul|True|28|None|0.9|False|ADDED,Melee,Damage;INCREASED,Physical,Damage|46;0.2|46;0.6
13|2H Maces|4|Giant Club|True|39|None|0.86|False|ADDED,Melee,Damage;ADDED,Melee,IncreasedStunChance|64;0.24|64;0.64
13|2H Maces|5|Great Hammer|True|52|None|0.9|False|ADDED,Melee,Damage;ADDED,None,IncreasedStunChance|82;0.82|82;1.6
13|2H Maces|6|Titan Femur|True|58|None|0.88|False|ADDED,Melee,Damage;ADDED,None,Strength|96;16|96;32
13|2H Maces|7|Terror Mace|True|66|None|0.9|False|ADDED,Melee,Damage;ADDED,Melee,IncreasedStunChance;ADDED,Melee,IncreasedStunDuration|106;1.06;0.16|106;1.66;0.36
13|2H Maces|8|Lucerne|True|74|None|0.86|False|ADDED,Melee,Damage;INCREASED,Melee,IncreasedStunChance;ADDED,Melee,CriticalChance|110;0.4;0.06|110;0.6;0.1
13|2H Maces|9|Eber Head|True|78|None|0.86|False|ADDED,Melee,Damage;ADDED,Melee,IncreasedStunChance|140;0.4|140;1.4
14|2H Polearm|0|Pike|True|6|None|0.94|False|ADDED,Melee,Damage|26|26
14|2H Polearm|1|Short Spear|True|0|None|0.98|False|ADDED,Melee,Damage;ADDED,Melee,CriticalChance|18;0.02|18;0.04
14|2H Polearm|2|Ice Spear|True|46|None|0.98|False|ADDED,Cold, Melee,Damage;ADDED,Melee,CriticalChance|60;0.03|68;0.06
14|2H Polearm|3|Impaler|True|16|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,CriticalMultiplier|33;0.3|33;0.39
14|2H Polearm|4|Trident|True|51|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,CriticalMultiplier|80;1|80;1.8
14|2H Polearm|5|Glaive|True|29|None|0.98|False|ADDED,Melee,Damage;ADDED,Melee,CriticalChance|49;0.03|49;0.06
14|2H Polearm|6|Polesword|True|22|None|0.94|False|ADDED,Melee,Damage|43|43
14|2H Polearm|7|Dragonslayer Glaive|True|76|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,CriticalChance;ADDED,None,FireResistance|107;0.04;0.75|107;0.07;0.75
14|2H Polearm|8|Deicide Lance|True|82|None|0.94|False|ADDED,Melee,Damage;ADDED,Physical,Penetration;ADDED,Elemental,Penetration|115;0.05;0.05|115;0.15;0.15
14|2H Polearm|9|Sun Spear|True|63|None|1.02|False|ADDED,Melee,Damage;ADDED,Fire, Melee,Damage;ADDED,Melee,CriticalChance|45;30;0.03|45;50;0.06
14|2H Polearm|10|Dredge Hook|True|38|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,AilmentChance|57;0.47|57;0.67
14|2H Polearm|11|Coiled Bident|True|56|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,AilmentChance;INCREASED,Poison,Damage|86;0.6;0.6|86;0.86;0.86
14|2H Polearm|12|Obsidian Lance|True|68|None|0.94|False|ADDED,Melee,Damage;ADDED,Melee,AilmentChance|94;0.94|94;1.94
14|2H Polearm|13|Jadebone Javelin|True|58|None|1.02|True|ADDED,Melee,Damage;INCREASED,Poison,Damage|78;0.8|78;1.2
14|2H Polearm|14|Rat City Impaler|True|60|None|0.98|True|ADDED,Melee,Damage;ADDED,Void, Spell,Damage|160;92|160;108
15|2H Staff|0|Travelling Staff|True|0|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Spell,ManaCost|16;3;-3|16;5;-3
15|2H Staff|1|Root Staff|True|6|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Spell,ManaCost|19;7;-3|19;9;-3
15|2H Staff|2|Sacrificial Staff|True|13|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Physical, Cold, Fire, Void, Necrotic, Poison, Elemental,AbilityProperty|21;11;0.25|21;14;0.4
15|2H Staff|3|Quarter Staff|True|23|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;INCREASED,Melee,AttackSpeed|42;20;0.2|42;24;0.24
15|2H Staff|4|Imperial Staff|True|29|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Spell,ManaCost|45;23;-3|45;35;-3
15|2H Staff|5|Spine Rod|True|38|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;INCREASED,DoT,Damage|53;39;0.39|53;47;0.93
15|2H Staff|6|Shamanic Staff|True|46|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;INCREASED,Totem,Damage|56;39;0.46|56;47;0.86
15|2H Staff|7|Moon Staff|True|50|None|0.98|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Spell,ManaCost|78;60;-3|78;68;-3
15|2H Staff|8|Crystal Staff|True|58|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,None,Mana|72;72;60|72;80;80
15|2H Staff|9|Horned Staff|True|66|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Minion,LevelOfSkills|79;79;1|79;91;1
15|2H Staff|10|Temple Staff|True|70|None|0.92|False|ADDED,Spell,Damage;INCREASED,None,ManaRegen;ADDED,Spell,ManaCost|90;0.2;-3|100;0.3;-3
15|2H Staff|11|Bladed Staff|True|74|None|0.98|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Melee,LevelOfSkills|94;84;1|94;104;1
15|2H Staff|12|Gate Staff|True|80|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;INCREASED,Spell,ManaCost|92;102;0.2|92;122;0.52
15|2H Staff|13|Dragon Staff|True|85|None|0.92|False|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Elemental,LevelOfSkills|95;85;1|95;95;1
15|2H Staff|14|Gate Staff|True|70|None|0.92|True|ADDED,Melee,Damage;ADDED,Spell,Damage;ADDED,Spell,ManaCost|70;63;-3|70;80;-3
16|2H Swords|0|Bastard Sword|True|0|None|1.06|False|ADDED,Melee,Damage|20|20
16|2H Swords|1|Split Greatsword|True|10|None|1.02|False|ADDED,Melee,Damage|30|30
16|2H Swords|2|Imperial Warblade|True|24|None|1.06|False|ADDED,Melee,Damage;ADDED,Melee,AilmentChance|40;0.1|40;0.25
16|2H Swords|3|Khopesh|True|36|None|1.1|False|ADDED,Melee,Damage|50|50
16|2H Swords|4|Claymore|True|46|None|1.06|False|ADDED,Melee,Damage;ADDED,None,ColdResistance|60;0.35|60;0.45
16|2H Swords|5|Odachi|True|56|None|1.02|False|ADDED,Melee,Damage;ADDED,Melee,CriticalMultiplier|70;1|70;1.7
16|2H Swords|6|Winged Blade|True|61|None|1.06|False|ADDED,Melee,Damage;ADDED,Melee,HealthLeech|80;0.5|80;1.5
16|2H Swords|7|Flamberge|True|70|None|1.1|False|ADDED,Melee,Damage|90|90
16|2H Swords|8|Hollow Blade|True|77|None|1.06|False|ADDED,Melee,Damage;ADDED,Void, Melee,Damage;ADDED,Void,Penetration|66;22;0.06|66;42;0.12
16|2H Swords|9|Zweihander|True|80|None|1.02|False|ADDED,Melee,Damage;ADDED,Physical,Penetration|100;0.05|100;0.15
16|2H Swords|10|Solarum Greatsword|True|80|None|0.76|True|ADDED,Melee,Damage|120|120
17|Quiver|0|Light Quiver|False|0|None|1|False|INCREASED,Bow,AttackSpeed|0.05|0.1
17|Quiver|1|Heavy Quiver|False|7|None|1|False|INCREASED,Bow,Damage|0.15|0.3
17|Quiver|2|Ivory Quiver|False|23|None|1|False|ADDED,None,PhysicalResistance;ADDED,None,NecroticResistance|0.1;0.1|0.2;0.2
17|Quiver|3|Nomad Quiver|False|44|None|1|False|ADDED,Bow,AilmentChance|0.25|0.4
17|Quiver|4|Farwood Quiver|False|48|None|1|False|ADDED,Cold, Bow,Damage|5|9
17|Quiver|5|Skalnir Quiver|False|52|None|1|False|ADDED,Bow,CriticalMultiplier|0.15|0.3
17|Quiver|6|Nagasa Quiver|False|65|None|1|False|ADDED,Bow,AilmentChance|0.3|0.6
17|Quiver|7|Spidersilk Quiver|False|68|None|1|False|ADDED,Bow,AilmentChance;INCREASED,DoT,Damage|0.25;0.25|0.6;0.6
18|Shield|0|Wooden Shield|False|0|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.18;80|0.18;120
18|Shield|1|Targe|False|3|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,ElementalResistance|0.16;80;0.06|0.16;140;0.12
18|Shield|2|Heater Shield|False|15|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,Armour|0.2;150;80|0.2;180;80
18|Shield|3|Knight Shield|False|0|None|1|True|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.15;75|0.15;75
18|Shield|4|Cavalier Shield|False|24|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.22;350|0.22;500
18|Shield|5|Tower Shield|False|30|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.28;200|0.28;300
18|Shield|6|Bandit Shield|False|36|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;INCREASED,Physical,Damage|0.19;215;0.25|0.19;275;0.6
18|Shield|7|Root Shield|False|41|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,EnduranceThreshold|0.21;240;45|0.21;320;70
18|Shield|8|Frostbound Shield|False|45|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,FreezeRateMultiplier|0.17;400;0.75|0.17;460;1.5
18|Shield|9|Kite Shield|False|50|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.25;600|0.25;800
18|Shield|10|Meruna Shell|False|52|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;INCREASED,Physical, Melee,Damage|0.23;325;0.45|0.23;425;0.75
18|Shield|11|Mountain Shield|False|59|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,Endurance|0.26;440;0.11|0.26;520;0.15
18|Shield|12|Carapace Shield|False|64|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,PoisonResistance|0.28;500;0.75|0.28;585;0.75
18|Shield|13|Ironglass Shield|False|72|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.35;400|0.35;620
18|Shield|14|Dawn Shield|False|76|None|1|False|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.3;750|0.3;1000
18|Shield|15|Rotskin Round Shield|False|65|None|1|True|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness|0.2;200|0.2;600
18|Shield|16|Stone Shield|False|45|None|1|True|ADDED,None,BlockChance;ADDED,None,BlockEffectiveness;ADDED,None,PhysicalResistance|0.15;275;0.2|0.15;650;0.4
19|Catalyst|0|Glass Catalyst|False|0|None|1|False|ADDED,None,Intelligence|3|6
19|Catalyst|1|Leatherbound Tome|False|4|None|1|False|ADDED,None,Intelligence;INCREASED,None,CastSpeed|2;0.05|5;0.08
19|Catalyst|2|Ritual Stone|False|12|None|1|False|ADDED,None,Intelligence;ADDED,None,WardRegen|4;10|7;17
19|Catalyst|3|Branded Skull|False|24|None|1|False|ADDED,None,Intelligence;ADDED,Spell,CriticalChance|5;0.02|9;0.03
19|Catalyst|4|Sapphire Tome|False|32|None|1|False|ADDED,None,Intelligence;INCREASED,None,CastSpeed|6;0.06|10;0.1
19|Catalyst|5|Osprix Skull|False|38|None|1|False|ADDED,None,Intelligence;ADDED,Spell,CriticalChance|7;0.03|11;0.05
19|Catalyst|6|Rune Stone|False|46|None|1|False|ADDED,None,Intelligence;ADDED,None,WardRegen|8;20|14;30
19|Catalyst|7|Astrolabe|False|50|None|1|False|ADDED,None,Intelligence;ADDED,None,ManaSpentGainedAsWard;INCREASED,None,ManaRegen|8;0.15;0.1|15;0.25;0.15
19|Catalyst|8|Opulent Focus|False|54|None|1|False|ADDED,None,Intelligence;ADDED,None,WardRegen;ADDED,None,WardRetention|8;32;0.42|16;54;0.86
19|Catalyst|9|Dragon Eye|False|62|None|1|False|ADDED,None,Intelligence;ADDED,Spell,CriticalMultiplier|12;0.18|18;0.4
19|Catalyst|10|Fleshbound Tome|False|66|None|1|False|ADDED,None,Intelligence;INCREASED,Minion,Damage;INCREASED,Minion,Health|13;0.36;0.36|16;0.66;0.66
19|Catalyst|11|Crystal Skull|False|74|None|1|False|ADDED,None,Intelligence;ADDED,Spell,CriticalChance;ADDED,None,WardRetention|10;0.03;0.12|16;0.06;0.18
19|Catalyst|12|Chronolabe|False|80|None|1|False|ADDED,None,Intelligence;ADDED,None,ManaSpentGainedAsWard;INCREASED,None,ManaRegen|12;0.26;0.12|18;0.42;0.18
19|Catalyst|13|Divine Instrument|False|62|None|1|True|ADDED,None,Intelligence;ADDED,Spell,CriticalChance|8;0.02|14;0.06
20|Amulet|0|Copper Amulet|False|18|None|1|False|ADDED,None,LightningResistance;ADDED,Lightning, Spell,Damage|0.06;2|0.2;3
20|Amulet|1|Jade Amulet|False|4|None|1|False|INCREASED,Melee,AttackSpeed;INCREASED,Throwing,AttackSpeed|0.05;0.05|0.15;0.15
20|Amulet|2|Silver Amulet|False|24|None|1|False|INCREASED,None,CriticalChance|0.05|0.35
20|Amulet|3|Brass Amulet|False|4|None|1|False|INCREASED,None,CastSpeed|0.05|0.15
20|Amulet|4|Turquoise Amulet|False|36|None|1|False|INCREASED,Minion,Damage;INCREASED,Minion,CriticalChance|0.05;0.05|0.35;0.35
20|Amulet|5|Ruby Amulet|False|0|None|1|False|ADDED,None,Health|5|25
20|Amulet|6|Sapphire Amulet|False|44|None|1|False|ADDED,None,FreezeRateMultiplier;ADDED,None,ColdResistance|0.1;0.15|1;0.2
20|Amulet|7|Bone Amulet|False|58|None|1|False|ADDED,None,PhysicalResistance;ADDED,None,NecroticResistance|0.13;0.13|0.4;0.4
20|Amulet|8|Oracle Amulet|False|76|None|1|False|MORE,DoT,DamageTaken|-0.06|-0.2
20|Amulet|9|Gold Amulet|False|71|None|1|False|ADDED,None,FireResistance;ADDED,None,LightningResistance|0.18;0.18|0.42;0.42
21|Ring|0|Copper Ring|False|14|None|1|False|INCREASED,None,CriticalChance|0.25|0.5
21|Ring|1|Ruby Ring|False|62|None|1|False|ADDED,None,FireResistance;INCREASED,Fire,Damage|0.28;0.28|0.45;0.45
21|Ring|2|Sapphire Ring|False|40|None|1|False|ADDED,None,Mana;INCREASED,None,ManaRegen|10;0.06|20;0.12
21|Ring|3|Silver Ring|False|0|None|1|False|INCREASED,None,Movespeed|0.03|0.08
21|Ring|4|Gold Ring|False|25|None|1|False|ADDED,None,ElementalResistance|0.05|0.18
21|Ring|5|Captain Ring|False|0|None|1|True|ADDED,None,StunAvoidance|40|95
21|Ring|6|Jade Ring|False|0|None|1|False|ADDED,None,DodgeRating|10|25
21|Ring|7|Turquoise Ring|False|31|None|1|False|INCREASED,Minion,Damage;INCREASED,Minion,Health;ADDED,Minion,CriticalMultiplier|0.05;0.05;0.05|0.35;0.35;0.35
21|Ring|8|Ivory Ring|False|66|None|1|False|ADDED,None,NecroticResistance;ADDED,None,WardRetention|0.33;0.13|0.46;0.26
21|Ring|9|Coral Ring|False|48|None|1|False|ADDED,None,Vitality;ADDED,None,HealthRegen|3;3|6;6
21|Ring|10|Opal Ring|False|52|None|1|False|ADDED,None,IncreasedCooldownRecoverySpeed;ADDED,None,AllAttributes|0.06;1|0.1;2
22|Relic|0|Mage Relic|False|0|None|1|True|ADDED,None,Mana|6|10
22|Relic|1|Beast Master Relic|False|0|None|1|True|ADDED,None,ColdResistance;ADDED,None,FireResistance|0.04;0.04|0.06;0.06
22|Relic|2|Reliquary Grimoire|False|0|None|1|True|ADDED,None,Health;INCREASED,None,HealthRegen|30;-0.12|40;-0.02
22|Relic|3|Copper Chalice|False|0|None|1|False|ADDED,None,HealthRegen|2|3
22|Relic|4|Silver Grail|False|15|None|1|False|ADDED,None,Mana|10|25
22|Relic|5|Golden Chalice|False|37|None|1|False|ADDED,None,HealthRegen|4|6
22|Relic|6|Grave Lantern|False|34|None|1|True|ADDED,None,AilmentChance|0.1|0.3
22|Relic|7|Overgrowth Bloom|False|35|None|1|True|ADDED,None,Attunement;ADDED,None,AllResistances|3;0.05|3;0.05
22|Relic|8|Navigation Orb|False|61|None|1|True|INCREASED,Cold,Damage;INCREASED,Lightning,Damage|0.2;0.2|0.4;0.4
22|Relic|9|Broken Hilt|False|46|None|1|True|INCREASED,Melee,AttackSpeed|0.05|0.07
22|Relic|10|Splintered Haft|False|65|None|1|True|ADDED,None,HealthRegen|3|4
22|Relic|11|Defiled Bones|False|0|Acolyte|1|False|INCREASED,Spell,Damage|0.13|0.19
22|Relic|12|Caged Souls|False|5|Acolyte|1|False|ADDED,None,WardOnPotionUse;ADDED,None,WardRetention|9;0.09|29;0.29
22|Relic|13|Homunculus Bile|False|13|Acolyte|1|False|ADDED,None,AilmentChance|0.13|0.31
22|Relic|14|Cursed Bones|False|33|Acolyte|1|False|ADDED,None,FireResistance;INCREASED,Curse,Damage|0.13;0.13|0.45;0.63
22|Relic|15|Runed Bones|False|51|Acolyte|1|False|INCREASED,Minion,Damage;INCREASED,Minion,Movespeed;INCREASED,Minion,Health|0.06;0.06;0.06|0.36;0.16;0.66
22|Relic|16|Decaying Homunculus|False|59|Acolyte|1|False|INCREASED,Necrotic,Damage;INCREASED,Necrotic, Minion,Damage|0.31;0.31|0.61;0.61
22|Relic|17|Damned Souls|False|63|Acolyte|1|False|INCREASED,Fire,Damage;INCREASED,Fire, Minion,Damage|0.13;0.13|0.91;0.91
22|Relic|18|Homunculus Blood|False|65|Acolyte|1|False|ADDED,None,AilmentChance;ADDED,Minion,AilmentChance|0.13;0.13|0.41;0.41
22|Relic|19|Putrid Souls|False|71|Acolyte|1|False|ADDED,None,PoisonResistance;ADDED,None,WardRegen|0.31;13|0.45;31
22|Relic|20|Runic Scroll|False|0|Mage|1|False|ADDED,Spell,Damage|2|3
22|Relic|21|Arcane Quill|False|6|Mage|1|False|ADDED,None,WardGain|3|5
22|Relic|22|Third Eye|False|12|Mage|1|False|ADDED,None,PhysicalResistance;ADDED,None,FireResistance;ADDED,None,PoisonResistance|0.03;0.03;0.03|0.09;0.09;0.09
22|Relic|23|Scrivening Quill|False|41|Mage|1|False|ADDED,None,WardRegen|8|21
22|Relic|24|Ancient Scroll|False|52|Mage|1|False|ADDED,None,IncreasedAilmentDuration;ADDED,None,IncreasedAilmentDuration;ADDED,None,IncreasedAilmentDuration|0.06;0.06;0.06|0.12;0.12;0.12
22|Relic|25|Scrying Eye|False|58|Mage|1|False|ADDED,Elemental,CriticalMultiplier|0.12|0.24
22|Relic|26|Warding Scroll|False|64|Mage|1|False|ADDED,None,Mana;ADDED,None,ManaSpentGainedAsWard|14;0.14|40;0.4
22|Relic|27|Rune Quill|False|72|Mage|1|False|INCREASED,Elemental, DoT,Damage|0.4|0.84
22|Relic|28|Elder Eye|False|76|Mage|1|False|INCREASED,Cold,Damage;ADDED,None,AilmentChance;ADDED,None,FreezeRateMultiplier|0.24;0.12;1.2|0.48;0.24;2.4
22|Relic|29|Dream Catcher|False|0|Primalist|1|False|ADDED,None,Health;INCREASED,Minion,Health|7;0.07|14;0.14
22|Relic|30|Sage Antler|False|4|Primalist|1|False|INCREASED,Physical,Damage;INCREASED,Physical, Minion,Damage|0.08;0.08|0.19;0.19
22|Relic|31|Living Seed|False|11|Primalist|1|False|ADDED,None,HealthLeech;ADDED,Minion,HealthLeech|0.1;0.1|0.24;0.24
22|Relic|32|Ochre Antler|False|18|Primalist|1|False|ADDED,None,Endurance|0.11|0.15
22|Relic|33|Spriggan Seed|False|45|Primalist|1|False|INCREASED,Minion,Damage;ADDED,Lightning, Cold, Fire, Void, Necrotic, Poison,PlayerProperty;ADDED,Physical, Lightning, Cold, Fire, Void, Necrotic, Poison,PlayerProperty|0.16;0.12;0.12|0.32;0.24;0.24
22|Relic|34|Blood Catcher|False|53|Primalist|1|False|ADDED,None,AilmentChance;ADDED,Physical, Cold, Fire,PlayerProperty|0.24;0.07|0.4;0.21
22|Relic|35|Frostborn Seed|False|67|Primalist|1|False|ADDED,Cold, Spell,Damage;ADDED,Lightning, Cold, Fire, Void, Necrotic, Spell,AbilityProperty|4;0.1|8;0.24
22|Relic|36|Spirit Catcher|False|70|Primalist|1|False|ADDED,None,ColdResistance;ADDED,None,NecroticResistance|0.27;0.27|0.44;0.44
22|Relic|37|Woad Antler|False|75|Primalist|1|False|ADDED,Cold, Melee,Damage;ADDED,Cold, Melee, Minion,Damage|4;4|10;10
22|Relic|38|Sunrise Emblem|False|0|Sentinel|1|False|ADDED,None,AilmentChance|0.08|0.16
22|Relic|39|Heretical Script|False|5|Sentinel|1|False|INCREASED,None,Armour;ADDED,None,VoidResistance|0.05;0.05|0.12;0.12
22|Relic|40|Mournful Pennant|False|12|Sentinel|1|False|ADDED,None,Health;ADDED,None,HealthGain|15;3|25;5
22|Relic|41|Inscribed Tablet|False|29|Sentinel|1|False|ADDED,None,Mana;ADDED,Melee,ManaCost|10;-3|30;-3
22|Relic|42|Solarum Banner|False|44|Sentinel|1|False|ADDED,None,BlockChance;ADDED,None,HealthGain|0.02;2|0.05;5
22|Relic|43|Solar Commandment|False|50|Sentinel|1|False|INCREASED,Fire,Damage;ADDED,None,IncreasedHealing|0.25;0.25|0.6;0.6
22|Relic|44|Argent Crest|False|58|Sentinel|1|False|ADDED,None,ColdResistance;ADDED,None,LightningResistance|0.3;0.3|0.45;0.45
22|Relic|45|Dread Banner|False|63|Sentinel|1|False|INCREASED,Void,Damage;ADDED,Melee,AilmentChance|0.43;0.15|0.73;0.3
22|Relic|46|Tainted Effigy|False|77|Sentinel|1|False|ADDED,Void, Melee,Damage;ADDED,Void, Spell,Damage|5;5|10;10
22|Relic|47|Ivory Dice|False|0|Rogue|1|False|INCREASED,None,CriticalChance|0.16|0.28
22|Relic|48|Venom Phial|False|4|Rogue|1|False|ADDED,None,AilmentChance|0.1|0.22
22|Relic|49|Weathered Coins|False|16|Rogue|1|False|ADDED,None,AilmentChance|0.16|0.4
22|Relic|50|Stolen Tithe|False|44|Rogue|1|False|ADDED,None,HealthLeech;INCREASED,None,HealthLeech|0.1;0.1|0.2;0.2
22|Relic|51|Oil Vial|False|51|Rogue|1|False|INCREASED,Fire,Damage;ADDED,None,AilmentChance|0.26;0.14|0.44;0.26
22|Relic|52|Jade Dice|False|55|Rogue|1|False|INCREASED,None,DodgeRating|0.06|0.24
22|Relic|53|Ruby Dice|False|62|Rogue|1|False|ADDED,None,FireResistance;ADDED,None,AilmentChance|0.36;0.06|0.42;0.36
22|Relic|54|Antidote Vial|False|68|Rogue|1|False|ADDED,None,PoisonResistance;ADDED,None,IncreasedLeechRate|0.3;0.3|0.45;0.6
22|Relic|55|Ancient Coins|False|74|Rogue|1|False|INCREASED,None,CriticalChance;ADDED,None,HealthGain|0.1;3|1;6
22|Relic|56|Lost Anchor|False|80|None|1|True|INCREASED,None,Armour|0.15|0.25
22|Relic|57|Stone Tablet|False|78|None|1|True|ADDED,None,PhysicalResistance|0.36|0.44
22|Relic|58|Dragon Heart|False|80|None|1|True|INCREASED,None,Health|0.12|0.2
22|Relic|59|Blood Encased Hive|False|70|None|1|True|ADDED,Physical, Necrotic, Poison, Spell,AbilityProperty|6|10
23|Bows|0|Shortbow|True|0|Rogue|1.05|False|ADDED,Bow,Damage|12|12
23|Bows|1|Birch Bow|True|6|Rogue|0.98|False|ADDED,Bow,Damage;ADDED,None,CriticalChance|18;0.02|18;0.03
23|Bows|2|Salvaged Bow|True|13|Rogue|1.05|False|ADDED,Bow,Damage;INCREASED,DoT,Damage|19;0.15|19;0.3
23|Bows|3|Imperial Bow|True|23|Rogue|0.95|False|ADDED,Bow,Damage;ADDED,Bow,HealthLeech|24;0.02|24;0.03
23|Bows|4|Recurve Bow|True|30|Rogue|1.05|False|ADDED,Bow,Damage;ADDED,Bow,CriticalChance|33;0.02|33;0.04
23|Bows|5|Northern Bow|True|43|Rogue|0.98|False|ADDED,Bow,Damage;ADDED,Bow,AilmentChance|38;0.25|38;0.45
23|Bows|6|Longbow|True|50|Rogue|0.92|False|ADDED,Bow,Damage|60|60
23|Bows|7|Dreadthorn Bow|True|58|Rogue|0.98|False|ADDED,Bow,Damage;ADDED,Bow,CriticalChance;ADDED,Bow,CriticalMultiplier|48;0.03;0.31|48;0.04;0.61
23|Bows|8|Serpent Bow|True|60|Rogue|1.05|False|ADDED,Bow,Damage;ADDED,Bow,AilmentChance;ADDED,None,IncreasedAilmentDuration|42;0.24;0.1|42;0.6;0.2
23|Bows|9|Osprix Bow|True|62|Rogue|0.98|False|ADDED,Bow,Damage;ADDED,Fire, Bow,Damage;INCREASED,Elemental, Bow,Damage|30;16;0.6|30;26;0.9
23|Bows|10|Obsidian Bow|True|72|Rogue|1.1|False|ADDED,Bow,Damage;ADDED,Bow,CriticalChance;INCREASED,Physical,Damage|45;0.03;0.4|45;0.04;1
23|Bows|11|Storm Bow|True|50|Rogue|0.9|True|ADDED,Lightning, Bow,Damage|60|72
26|Small Lagonian Idol|0|Small Lagonian Idol|False|0|None|1|False|||
27|Humble Idol|0|Humble Eterran Idol|False|0|None|1|False|||
28|Stout Idol|0|Stout Lagonian Idol|False|0|None|1|False|||
29|Grand Idol|0|Grand Heorot Idol|False|0|Primalist|1|False|||
29|Grand Idol|1|Grand Glass Idol|False|0|Mage|1|False|||
29|Grand Idol|2|Grand Solar Idol|False|0|Sentinel|1|False|||
29|Grand Idol|3|Grand Bone Idol|False|0|Acolyte|1|False|||
29|Grand Idol|4|Grand Majasan Idol|False|0|Rogue|1|False|||
30|Large Idol|0|Large Nomad Idol|False|0|Primalist|1|False|||
30|Large Idol|1|Large Arcane Idol|False|0|Mage|1|False|||
30|Large Idol|2|Large Rahyeh Idol|False|0|Sentinel|1|False|||
30|Large Idol|3|Large Immortal Idol|False|0|Acolyte|1|False|||
30|Large Idol|4|Large Shadow Idol|False|0|Rogue|1|False|||
31|Ornate Idol|0|Ornate Heorot Idol|False|0|Primalist|1|False|||
31|Ornate Idol|1|Ornate Glass Idol|False|0|Mage|1|False|||
31|Ornate Idol|2|Ornate Solar Idol|False|0|Sentinel|1|False|||
31|Ornate Idol|3|Ornate Bone Idol|False|0|Acolyte|1|False|||
31|Ornate Idol|4|Ornate Majasan Idol|False|0|Rogue|1|False|||
32|Huge Idol|0|Huge Nomad Idol|False|0|Primalist|1|False|||
32|Huge Idol|1|Huge Arcane Idol|False|0|Mage|1|False|||
32|Huge Idol|2|Huge Rahyeh Idol|False|0|Sentinel|1|False|||
32|Huge Idol|3|Huge Immortal Idol|False|0|Acolyte|1|False|||
32|Huge Idol|4|Huge Shadow Idol|False|0|Rogue|1|False|||
33|Adorned Idol|0|Adorned Heorot Idol|False|0|Primalist|1|False|||
33|Adorned Idol|1|Adorned Arcane Idol|False|0|Mage|1|False|||
